block_type,block_id,declared_type,timestamp_sec,attacker_name,target_name,source_name,value,health,ability_level,gold_reason,xp_reason,modifier_type,modifier_duration,modifier_elapsed,stack_count,slow_duration,attacker_team,target_team,is_attacker_hero,is_target_hero,is_attacker_illusion,is_target_illusion,is_visible_radiant,is_visible_dire,assist_players
DOTA_COMBATLOG_KILLSTREAK,17,DOTA_COMBATLOG_KILLSTREAK,1003.8334,11,11,,4,,,,,,,,,,,,,,,,,,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1004.2001,4,58,52,1,312,,,,,,,1,,2,3,true,false,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1004.2001,4,7,52,1,166,,,,,7.0,,1,7.0,2,3,true,true,false,false,true,true,
DOTA_COMBATLOG_PLAYERSTATS,15,DOTA_COMBATLOG_PLAYERSTATS,1005.30005,2,3,1,7,,,,,,,,,227.20815,,,,,,,,,
DOTA_COMBATLOG_PLAYERSTATS,15,DOTA_COMBATLOG_PLAYERSTATS,1005.30005,2,2,0,4,,,,,,,,,148.89241,,,,,,,,,
DOTA_COMBATLOG_PLAYERSTATS,15,DOTA_COMBATLOG_PLAYERSTATS,1005.30005,0,6,1,21,,,,,,,,,225.7781,,,,,,,,,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1005.30005,4,4,5,0,654,,,,,-1.0,,14,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1005.30005,4,4,5,0,654,,,,,-1.0,,15,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1005.30005,4,4,5,0,654,,,,,-1.0,,16,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1005.30005,4,4,5,0,654,,,,,-1.0,,17,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1005.3667,4,58,52,1,125,,,,,,,2,,2,3,true,false,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1005.3667,4,4,5,0,654,,,,,-1.0,,18,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_TEAM_BUILDING_KILL,18,DOTA_COMBATLOG_TEAM_BUILDING_KILL,1007.00006,,77,,1,,,,,,,,,,2,3,,,,,,,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1008.80005,4,4,5,0,590,,,,,-1.0,,17,,2,2,true,true,false,false,true,true,
DOTA_COMBATLOG_MODIFIER_STACK_EVENT,20,DOTA_COMBATLOG_MODIFIER_STACK_EVENT,1008.80005,4,4,5,0,590,,,,,-1.0,,16,,2,2,true,true,false,false,true,true,
