timestamp,event_wallclock,event,actor,actor_team,actor_latency_ms,actor_steamid,actor_steam_name,actor_ip,actor_is_bot,target,target_team,target_latency_ms,target_steamid,target_steam_name,target_ip,target_is_bot,source,value,unit,hp_before,hp_after
00:23:01.366,2026-04-07 15:16:40.447,kill,creep_badguys_ranged,DIRE,,,,,,creep_goodguys_ranged,RADIANT,60,,,,,,,,,
00:23:01.366,2026-04-07 15:16:40.447,kill,goodguys_tower2_bot,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:01.766,2026-04-07 15:16:40.847,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,42,damage,1227,1185
00:23:01.900,2026-04-07 15:16:40.981,hit,creep_badguys_ranged,DIRE,,,,,,dragon_knight,RADIANT,60,,,,,dota_unknown,8,damage,943,935
00:23:02.133,2026-04-07 15:16:41.214,hit,dragon_knight,RADIANT,60,,,,,tidehunter,DIRE,,,,,,dragon_knight_elder_dragon_form,18,damage,537,519
00:23:02.233,2026-04-07 15:16:41.314,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,6,health,940,946
00:23:02.233,2026-04-07 15:16:41.314,hit,dragon_knight,RADIANT,60,,,,,tidehunter,DIRE,,,,,,dota_unknown,33,damage,519,486
00:23:02.333,2026-04-07 15:16:41.414,hit,creep_badguys_flagbearer,DIRE,,,,,,dragon_knight,RADIANT,60,,,,,dota_unknown,9,damage,948,939
00:23:02.333,2026-04-07 15:16:41.414,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,item_mjollnir,166,damage,168,2
00:23:02.333,2026-04-07 15:16:41.414,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,2,damage,,
00:23:02.333,2026-04-07 15:16:41.414,kill,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:02.600,2026-04-07 15:16:41.681,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,item_mjollnir,144,damage,,
00:23:02.600,2026-04-07 15:16:41.681,kill,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:02.700,2026-04-07 15:16:41.781,hit,tidehunter,DIRE,,,,,,dragon_knight,RADIANT,60,,,,,tidehunter_anchor_smash,73,damage,944,871
00:23:02.833,2026-04-07 15:16:41.914,hit,sniper,RADIANT,60,,,,,creep_badguys_flagbearer,DIRE,,,,,,item_mjollnir,100,damage,483,383
00:23:02.933,2026-04-07 15:16:42.014,hit,creep_badguys_melee,DIRE,,,,,,dragon_knight,RADIANT,60,,,,,dota_unknown,9,damage,877,868
00:23:03.100,2026-04-07 15:16:42.181,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,item_mjollnir,166,damage,399,233
00:23:03.100,2026-04-07 15:16:42.181,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,221,damage,233,12
00:23:03.133,2026-04-07 15:16:42.214,hit,dragon_knight,RADIANT,60,,,,,tidehunter,DIRE,,,,,,dragon_knight_elder_dragon_form,18,damage,493,475
00:23:03.133,2026-04-07 15:16:42.214,hit,creep_badguys_ranged,DIRE,,,,,,dragon_knight,RADIANT,60,,,,,dota_unknown,6,damage,871,865
00:23:03.333,2026-04-07 15:16:42.414,hit,sniper,RADIANT,60,,,,,creep_badguys_ranged,DIRE,,,,,,item_mjollnir,92,damage,,
00:23:03.333,2026-04-07 15:16:42.414,kill,sniper,RADIANT,60,,,,,creep_badguys_ranged,DIRE,,,,,,,,,,
00:23:03.333,2026-04-07 15:16:42.414,kill,creep_badguys_melee,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:03.533,2026-04-07 15:16:42.614,hit,creep_badguys_flagbearer,DIRE,,,,,,dragon_knight,RADIANT,60,,,,,dota_unknown,8,damage,872,864
00:23:03.533,2026-04-07 15:16:42.614,kill,goodguys_tower2_bot,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:03.900,2026-04-07 15:16:42.981,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,15,damage,,
00:23:03.900,2026-04-07 15:16:42.981,kill,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:04.133,2026-04-07 15:16:43.214,hit,dragon_knight,RADIANT,60,,,,,tidehunter,DIRE,,,,,,dragon_knight_elder_dragon_form,18,damage,482,464
00:23:04.400,2026-04-07 15:16:43.481,hit,sniper,RADIANT,60,,,,,creep_badguys_flagbearer,DIRE,,,,,,item_mjollnir,100,damage,389,289
00:23:04.400,2026-04-07 15:16:43.481,hit,sniper,RADIANT,60,,,,,creep_badguys_flagbearer,DIRE,,,,,,dota_unknown,126,damage,289,163
00:23:04.533,2026-04-07 15:16:43.614,hit,creep_badguys_ranged,DIRE,,,,,,dragon_knight,RADIANT,60,,,,,dota_unknown,6,damage,882,876
00:23:04.866,2026-04-07 15:16:43.947,hit,sniper,RADIANT,60,,,,,creep_badguys_flagbearer,DIRE,,,,,,dota_unknown,122,damage,164,42
00:23:05.133,2026-04-07 15:16:44.214,hit,dragon_knight,RADIANT,60,,,,,tidehunter,DIRE,,,,,,dragon_knight_elder_dragon_form,18,damage,471,453
00:23:05.433,2026-04-07 15:16:44.514,hit,creep_badguys_flagbearer,DIRE,,,,,,sniper,RADIANT,60,,,,,dota_unknown,10,damage,1308,1298
00:23:05.433,2026-04-07 15:16:44.514,kill,goodguys_tower2_bot,RADIANT,60,,,,,creep_badguys_flagbearer,DIRE,,,,,,,,,,
00:23:05.466,2026-04-07 15:16:44.547,hit,sniper,RADIANT,60,,,,,creep_badguys_flagbearer,DIRE,,,,,,dota_unknown,44,damage,,
00:23:05.466,2026-04-07 15:16:44.547,kill,sniper,RADIANT,60,,,,,creep_badguys_flagbearer,DIRE,,,,,,,,,,
00:23:07.966,2026-04-07 15:16:47.047,kill,creep_goodguys_ranged,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:08.233,2026-04-07 15:16:47.314,hit,tidehunter,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,dota_unknown,98,damage,436,338
00:23:09.233,2026-04-07 15:16:48.314,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,7,health,958,965
00:23:09.233,2026-04-07 15:16:48.314,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_ranged,DIRE,,,,,,dota_unknown,68,damage,106,38
00:23:09.433,2026-04-07 15:16:48.514,kill,creep_goodguys_melee,RADIANT,60,,,,,creep_badguys_ranged,DIRE,,,,,,,,,,
00:23:09.800,2026-04-07 15:16:48.881,kill,creep_badguys_flagbearer,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:10.433,2026-04-07 15:16:49.514,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,9,health,987,996
00:23:10.433,2026-04-07 15:16:49.514,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,81,damage,574,493
00:23:11.300,2026-04-07 15:16:50.381,hit,tidehunter,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,dota_unknown,74,damage,,
00:23:11.300,2026-04-07 15:16:50.381,kill,tidehunter,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:11.433,2026-04-07 15:16:50.514,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dragon_knight_elder_dragon_form,25,damage,472,447
00:23:11.500,2026-04-07 15:16:50.581,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,8,health,1015,1023
00:23:11.500,2026-04-07 15:16:50.581,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,79,damage,447,368
00:23:12.000,2026-04-07 15:16:51.081,kill,creep_badguys_melee,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:12.433,2026-04-07 15:16:51.514,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dragon_knight_elder_dragon_form,25,damage,346,321
00:23:12.533,2026-04-07 15:16:51.614,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,9,health,1041,1050
00:23:12.533,2026-04-07 15:16:51.614,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,84,damage,321,237
00:23:13.000,2026-04-07 15:16:52.081,hit,tidehunter,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,dota_unknown,98,damage,478,380
00:23:13.433,2026-04-07 15:16:52.514,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dragon_knight_elder_dragon_form,25,damage,214,189
00:23:13.600,2026-04-07 15:16:52.681,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,8,health,1069,1077
00:23:13.600,2026-04-07 15:16:52.681,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,78,damage,189,111
00:23:14.000,2026-04-07 15:16:53.081,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,1185,1142
00:23:14.433,2026-04-07 15:16:53.514,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dragon_knight_elder_dragon_form,25,damage,93,68
00:23:14.533,2026-04-07 15:16:53.614,hit,tidehunter,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,dota_unknown,103,damage,284,181
00:23:14.566,2026-04-07 15:16:53.647,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,1142,1099
00:23:14.633,2026-04-07 15:16:53.714,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,9,health,1094,1103
00:23:14.633,2026-04-07 15:16:53.714,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,68,damage,,
00:23:14.633,2026-04-07 15:16:53.714,kill,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:15.166,2026-04-07 15:16:54.247,kill,creep_goodguys_melee,RADIANT,60,,,,,creep_badguys_flagbearer,DIRE,,,,,,,,,,
00:23:15.633,2026-04-07 15:16:54.714,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,1099,1056
00:23:15.733,2026-04-07 15:16:54.814,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,9,health,1123,1132
00:23:15.733,2026-04-07 15:16:54.814,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,83,damage,172,89
00:23:16.033,2026-04-07 15:16:55.114,hit,tidehunter,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,dota_unknown,100,damage,574,474
00:23:16.200,2026-04-07 15:16:55.281,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,1056,1013
00:23:16.633,2026-04-07 15:16:55.714,hit,tidehunter,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,tidehunter_anchor_smash,146,damage,476,330
00:23:16.633,2026-04-07 15:16:55.714,hit,tidehunter,DIRE,,,,,,creep_goodguys_flagbearer,RADIANT,60,,,,,tidehunter_anchor_smash,146,damage,390,244
00:23:16.633,2026-04-07 15:16:55.714,hit,tidehunter,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,tidehunter_anchor_smash,31,damage,,
00:23:16.633,2026-04-07 15:16:55.714,kill,tidehunter,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:16.733,2026-04-07 15:16:55.814,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dragon_knight_elder_dragon_form,12,damage,,
00:23:16.733,2026-04-07 15:16:55.814,kill,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:16.800,2026-04-07 15:16:55.881,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,9,health,1151,1160
00:23:17.200,2026-04-07 15:16:56.281,hit,tidehunter,DIRE,,,,,,creep_goodguys_flagbearer,RADIANT,60,,,,,dota_unknown,102,damage,246,144
00:23:17.266,2026-04-07 15:16:56.347,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,44,damage,1013,969
00:23:17.766,2026-04-07 15:16:56.847,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,969,926
00:23:17.800,2026-04-07 15:16:56.881,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,8,health,1178,1186
00:23:17.800,2026-04-07 15:16:56.881,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,78,damage,348,270
00:23:18.366,2026-04-07 15:16:57.447,heal,bounty_hunter,RADIANT,60,,,,,bounty_hunter,RADIANT,60,,,,,dota_unknown,97,health,865,962
00:23:18.633,2026-04-07 15:16:57.714,hit,tidehunter,DIRE,,,,,,creep_goodguys_flagbearer,RADIANT,60,,,,,dota_unknown,89,damage,,
00:23:18.633,2026-04-07 15:16:57.714,kill,tidehunter,DIRE,,,,,,creep_goodguys_flagbearer,RADIANT,60,,,,,,,,,
00:23:18.800,2026-04-07 15:16:57.881,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dragon_knight_elder_dragon_form,25,damage,204,179
00:23:18.866,2026-04-07 15:16:57.947,kill,creep_badguys_melee,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:18.866,2026-04-07 15:16:57.947,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,9,health,1203,1212
00:23:18.866,2026-04-07 15:16:57.947,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,80,damage,179,99
00:23:18.900,2026-04-07 15:16:57.981,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,926,883
00:23:19.400,2026-04-07 15:16:58.481,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,42,damage,883,841
00:23:19.800,2026-04-07 15:16:58.881,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dragon_knight_elder_dragon_form,25,damage,49,24
00:23:19.833,2026-04-07 15:16:58.914,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,9,health,1230,1239
00:23:19.833,2026-04-07 15:16:58.914,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,81,damage,574,493
00:23:19.966,2026-04-07 15:16:59.047,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,44,damage,841,797
00:23:20.500,2026-04-07 15:16:59.581,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,42,damage,797,755
00:23:20.533,2026-04-07 15:16:59.614,kill,creep_goodguys_ranged,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:20.833,2026-04-07 15:16:59.914,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dragon_knight_elder_dragon_form,25,damage,493,468
00:23:20.833,2026-04-07 15:16:59.914,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,8,health,1257,1265
00:23:20.833,2026-04-07 15:16:59.914,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,81,damage,468,387
00:23:20.900,2026-04-07 15:16:59.981,hit,creep_goodguys_melee,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,9,damage,755,746
00:23:21.000,2026-04-07 15:17:00.081,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,44,damage,746,702
00:23:21.600,2026-04-07 15:17:00.681,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,702,659
00:23:21.666,2026-04-07 15:17:00.747,hit,creep_goodguys_melee,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,8,damage,659,651
00:23:21.833,2026-04-07 15:17:00.914,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dragon_knight_elder_dragon_form,25,damage,338,313
00:23:21.900,2026-04-07 15:17:00.981,hit,creep_goodguys_melee,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,8,damage,651,643
00:23:21.933,2026-04-07 15:17:01.014,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,2,health,1284,1286
00:23:21.933,2026-04-07 15:17:01.014,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,82,damage,313,231
00:23:21.933,2026-04-07 15:17:01.014,kill,badguys_tower3_top,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:21.933,2026-04-07 15:17:01.014,hit,creep_goodguys_ranged,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,5,damage,643,638
00:23:22.066,2026-04-07 15:17:01.147,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,75,damage,574,499
00:23:22.066,2026-04-07 15:17:01.147,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,75,damage,574,499
00:23:22.066,2026-04-07 15:17:01.147,hit,sniper,RADIANT,60,,,,,creep_badguys_ranged,DIRE,,,,,,sniper_shrapnel,75,damage,324,249
00:23:22.066,2026-04-07 15:17:01.147,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,75,damage,574,499
00:23:22.066,2026-04-07 15:17:01.147,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,sniper_shrapnel,75,damage,574,499
00:23:22.233,2026-04-07 15:17:01.314,hit,creep_goodguys_melee,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,9,damage,638,629
00:23:22.400,2026-04-07 15:17:01.481,hit,tidehunter,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,dota_unknown,103,damage,128,25
00:23:22.533,2026-04-07 15:17:01.614,kill,creep_badguys_ranged,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:22.666,2026-04-07 15:17:01.747,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,629,586
00:23:22.833,2026-04-07 15:17:01.914,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dragon_knight_elder_dragon_form,25,damage,177,152
00:23:22.866,2026-04-07 15:17:01.947,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,82,damage,152,70
00:23:22.933,2026-04-07 15:17:02.014,hit,creep_goodguys_ranged,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,5,damage,586,581
00:23:23.633,2026-04-07 15:17:02.714,kill,creep_goodguys_ranged,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:23.700,2026-04-07 15:17:02.781,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,581,538
00:23:23.800,2026-04-07 15:17:02.881,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,32,damage,,
00:23:23.800,2026-04-07 15:17:02.881,kill,dragon_knight,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:24.133,2026-04-07 15:17:03.214,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,138,damage,500,362
00:23:24.200,2026-04-07 15:17:03.281,hit,tidehunter,DIRE,,,,,,dragon_knight,RADIANT,60,,,,,tidehunter_gush,202,damage,1286,1084
00:23:24.366,2026-04-07 15:17:03.447,kill,creep_badguys_melee,DIRE,,,,,,creep_goodguys_ranged,RADIANT,60,,,,,,,,,
00:23:24.633,2026-04-07 15:17:03.714,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,item_mjollnir,180,damage,363,183
00:23:24.633,2026-04-07 15:17:03.714,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,183,damage,,
00:23:24.633,2026-04-07 15:17:03.714,kill,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:24.866,2026-04-07 15:17:03.947,kill,creep_badguys_ranged,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:24.900,2026-04-07 15:17:03.981,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,item_mjollnir,180,damage,500,320
00:23:25.133,2026-04-07 15:17:04.214,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,item_mjollnir,180,damage,419,239
00:23:25.266,2026-04-07 15:17:04.347,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,144,damage,320,176
00:23:25.400,2026-04-07 15:17:04.481,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,item_mjollnir,180,damage,501,321
00:23:25.633,2026-04-07 15:17:04.714,hit,sniper,RADIANT,60,,,,,creep_badguys_ranged,DIRE,,,,,,item_mjollnir,121,damage,,
00:23:25.633,2026-04-07 15:17:04.714,kill,sniper,RADIANT,60,,,,,creep_badguys_ranged,DIRE,,,,,,,,,,
00:23:26.333,2026-04-07 15:17:05.414,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,177,damage,,
00:23:26.333,2026-04-07 15:17:05.414,kill,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:26.933,2026-04-07 15:17:06.014,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,142,damage,161,19
00:23:26.933,2026-04-07 15:17:06.014,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,9,health,1132,1141
00:23:26.933,2026-04-07 15:17:06.014,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_ranged,DIRE,,,,,,dota_unknown,90,damage,243,153
00:23:27.433,2026-04-07 15:17:06.514,kill,creep_goodguys_melee,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:27.566,2026-04-07 15:17:06.647,kill,badguys_tower3_top,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:27.900,2026-04-07 15:17:06.981,kill,creep_goodguys_flagbearer,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:27.933,2026-04-07 15:17:07.014,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_ranged,DIRE,,,,,,dragon_knight_elder_dragon_form,25,damage,111,86
00:23:27.966,2026-04-07 15:17:07.047,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,item_mjollnir,180,damage,276,96
00:23:27.966,2026-04-07 15:17:07.047,hit,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,dota_unknown,96,damage,,
00:23:27.966,2026-04-07 15:17:07.047,kill,sniper,RADIANT,60,,,,,creep_badguys_melee,DIRE,,,,,,,,,,
00:23:28.000,2026-04-07 15:17:07.081,heal,dragon_knight,RADIANT,60,,,,,dragon_knight,RADIANT,60,,,,,item_lifesteal,10,health,1160,1170
00:23:28.000,2026-04-07 15:17:07.081,hit,dragon_knight,RADIANT,60,,,,,creep_badguys_ranged,DIRE,,,,,,dota_unknown,87,damage,,
00:23:28.000,2026-04-07 15:17:07.081,kill,dragon_knight,RADIANT,60,,,,,creep_badguys_ranged,DIRE,,,,,,,,,,
00:23:28.600,2026-04-07 15:17:07.681,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,538,495
00:23:28.733,2026-04-07 15:17:07.814,hit,creep_goodguys_melee,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,9,damage,495,486
00:23:29.000,2026-04-07 15:17:08.081,hit,creep_goodguys_ranged,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,5,damage,486,481
00:23:29.133,2026-04-07 15:17:08.214,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,481,438
00:23:29.733,2026-04-07 15:17:08.814,hit,creep_goodguys_melee,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,9,damage,438,429
00:23:30.000,2026-04-07 15:17:09.081,hit,creep_goodguys_ranged,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,5,damage,429,424
00:23:30.233,2026-04-07 15:17:09.314,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,43,damage,424,381
00:23:30.533,2026-04-07 15:17:09.614,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,necrolyte_heartstopper_aura,1,damage,115,114
00:23:30.733,2026-04-07 15:17:09.814,hit,creep_goodguys_melee,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,9,damage,381,372
00:23:30.733,2026-04-07 15:17:09.814,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,necrolyte_heartstopper_aura,1,damage,114,113
00:23:30.966,2026-04-07 15:17:10.047,hit,necrolyte,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,necrolyte_heartstopper_aura,1,damage,113,112
00:23:31.000,2026-04-07 15:17:10.081,hit,creep_goodguys_ranged,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,5,damage,372,367
00:23:31.033,2026-04-07 15:17:10.114,kill,badguys_tower3_top,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:31.300,2026-04-07 15:17:10.381,hit,sniper,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,42,damage,367,325
00:23:31.900,2026-04-07 15:17:10.981,kill,creep_badguys_ranged,DIRE,,,,,,creep_goodguys_melee,RADIANT,60,,,,,,,,,
00:23:32.000,2026-04-07 15:17:11.081,hit,creep_goodguys_ranged,RADIANT,60,,,,,badguys_tower3_top,DIRE,,,,,,dota_unknown,5,damage,325,320
00:23:32.100,2026-04-07 15:17:11.181,hit,necrolyte,DIRE,,,,,,creep_goodguys_ranged,RADIANT,60,,,,,necrolyte_heartstopper_aura,1,damage,293,292
00:23:32.300,2026-04-07 15:17:11.381,hit,necrolyte,DIRE,,,,,,creep_goodguys_ranged,RADIANT,60,,,,,necrolyte_heartstopper_aura,1,damage,292,291
