timestamp,event_wallclock,event,actor,actor_team,actor_latency_ms,actor_steamid,actor_steam_name,actor_ip,actor_is_bot,item,value,unit
00:07:34.133,2026-04-08 15:19:54.957,xp_gain,kunkka,RADIANT,,,,,,,14,xp
00:07:34.133,2026-04-08 15:19:54.957,xp_gain,zuus,RADIANT,,76561198754834110,phamquanghuy3678445,172.19.123.40,false,,14,xp
00:07:34.866,2026-04-08 15:19:55.690,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,57,xp
00:07:35.433,2026-04-08 15:19:56.257,xp_gain,kunkka,RADIANT,,,,,,,28,xp
00:07:35.433,2026-04-08 15:19:56.257,xp_gain,zuus,RADIANT,,76561198754834110,phamquanghuy3678445,172.19.123.40,false,,28,xp
00:07:35.600,2026-04-08 15:19:56.424,gold_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,51,gold
00:07:35.600,2026-04-08 15:19:56.424,xp_gain,drow_ranger,DIRE,,76561198306618603,reinvented,172.19.139.77,false,,69,xp
00:07:36.566,2026-04-08 15:19:57.390,xp_gain,kunkka,RADIANT,,,,,,,28,xp
00:07:36.566,2026-04-08 15:19:57.390,xp_gain,zuus,RADIANT,,76561198754834110,phamquanghuy3678445,172.19.123.40,false,,28,xp
00:07:37.200,2026-04-08 15:19:58.024,xp_gain,nevermore,RADIANT,,76561198781085397,huy.quoc1205,172.19.142.242,false,,57,xp
00:07:37.900,2026-04-08 15:19:58.724,xp_gain,bloodseeker,RADIANT,,,,,,,57,xp
00:07:42.433,2026-04-08 15:20:03.257,xp_gain,bloodseeker,RADIANT,,,,,,,69,xp
00:07:43.266,2026-04-08 15:20:04.090,xp_gain,dragon_knight,DIRE,,,,,,,28,xp
00:07:43.266,2026-04-08 15:20:04.090,xp_gain,crystal_maiden,DIRE,,,,,,,28,xp
00:07:44.366,2026-04-08 15:20:05.190,gold_gain,kunkka,RADIANT,,,,,,,40,gold
00:07:44.366,2026-04-08 15:20:05.190,gold_gain,nevermore,RADIANT,,76561198781085397,huy.quoc1205,172.19.142.242,false,,40,gold
00:07:44.366,2026-04-08 15:20:05.190,gold_gain,bloodseeker,RADIANT,,,,,,,40,gold
00:07:44.366,2026-04-08 15:20:05.190,gold_gain,bane,RADIANT,,,,,,,40,gold
00:07:44.366,2026-04-08 15:20:05.190,gold_gain,zuus,RADIANT,,76561198754834110,phamquanghuy3678445,172.19.123.40,false,,40,gold
00:07:44.533,2026-04-08 15:20:05.357,buy_item,kunkka,RADIANT,,,,,,tpscroll,,
00:07:46.000,2026-04-08 15:20:06.824,xp_gain,nevermore,RADIANT,,76561198781085397,huy.quoc1205,172.19.142.242,false,,57,xp
00:07:47.533,2026-04-08 15:20:08.357,xp_gain,crystal_maiden,DIRE,,,,,,,28,xp
00:07:47.533,2026-04-08 15:20:08.357,xp_gain,dragon_knight,DIRE,,,,,,,28,xp
00:07:48.633,2026-04-08 15:20:09.457,xp_gain,crystal_maiden,DIRE,,,,,,,28,xp
00:07:48.633,2026-04-08 15:20:09.457,xp_gain,dragon_knight,DIRE,,,,,,,28,xp
00:07:50.000,2026-04-08 15:20:10.824,gold_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,37,gold
00:07:50.000,2026-04-08 15:20:10.824,xp_gain,primal_beast,DIRE,,76561198405243843,Chubby,172.19.126.193,false,,28,xp
00:07:50.000,2026-04-08 15:20:10.824,xp_gain,vengefulspirit,DIRE,,,,,,,28,xp
00:07:50.833,2026-04-08 15:20:11.657,xp_gain,dragon_knight,DIRE,,,,,,,34,xp
00:07:50.833,2026-04-08 15:20:11.657,xp_gain,crystal_maiden,DIRE,,,,,,,34,xp
00:07:51.333,2026-04-08 15:20:12.157,xp_gain,bane,RADIANT,,,,,,,14,xp
00:07:51.333,2026-04-08 15:20:12.157,xp_gain,nevermore,RADIANT,,76561198781085397,huy.quoc1205,172.19.142.242,false,,14,xp
